,reviews,Subjectivity,Polarity,Analysis
4197,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
4198,Is a excellent Amazon Alexa,1.0,1.0,Positive
4199,Not working on my fire tv why,0.0,0.0,neutral
4200,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
4201,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
4202,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
4203,Works fantastic,0.9,0.4,Positive
4204,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
4205,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
4206,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
4207,Works well,0.0,0.0,neutral
4208,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
4209,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
4210,I liked product. Its entertaining.,0.75,0.55,Positive
4211,My wife enjoys the unit.,0.0,0.0,neutral
4212,Great as a hands free phone accessory,0.775,0.6000000000000001,Positive
4213,"Love Alexa! We use her for everything from playing music, setting alarms, to telling my family jokes!  We love the assistance she provides & ease of setup on multiple devices! Technology makes life easier!",0.39999999999999997,0.4270833333333333,Positive
4214,Christmas gift from our kids. We love it!!!!,0.6,1.0,Positive
4215,I find the app extremely slow.,0.39999999999999997,-0.30000000000000004,Negative
4216,"sorry setting this up and downloading this app sucks,",0.65,-0.4,Negative
4217,I love the Alexa Echo Dot. It has my whole schedule already. It was very easy to set up and had all my reminders and alarms within 10 minutes of set up.,0.6666666666666666,0.42111111111111105,Positive
4218,Ike weather report and music,0.0,0.0,neutral
4219,Still needs lots of work. The app Is slow and has issues especially when using the app and not voice. There is a known issue with drop in as well especially between 2  fire tablets. Only works when one is on show mode?!,0.85,-0.07500000000000001,Negative
4220,"Easy to use, give lots of convenience to every day life",0.8333333333333334,0.43333333333333335,Positive
4221,Don't mind Alexa as a unit...but will never buy another one until that annoying latest commercial goes away,0.6,-0.10000000000000002,Negative
4222,I think I down loaded an older version. Then I received an update. I like Alexa no matter what version.,0.3111111111111111,0.005555555555555536,Positive
4223,Poor marketing platform thinly disguised as remote assistant.  Software buggy.  Makes beeps for reasons unknown to tech support but apparently having to do with wifi range.  Trashy and if they have market share they hardly deserve it.,0.5236111111111111,-0.20694444444444446,Negative
4224,"Fun and easy, essential",0.4444444444444445,0.24444444444444446,Positive
4225,I think this is a very good software/hardware combo that opens up so many possibilities. I feel as if science fiction has come alive here in my house and hand.  I am not sure my wife is pleased with my love of the Drop In and Announce functions.  Maybe I call out to her a bit too much! You have control over a single device or a network of devices (all on the same Wi-Fi network) that allows multi-room capabilities that makes life a little more convenient.,0.5189249639249639,0.25009740259740254,Positive
4226,No suggestions when it doesn't know how to do something or give better direc tions where to go.,0.5,0.5,Positive
4227,"This, paired with the Amazon Echo , used to be amazing and easy to use but some douche canoe decided to change that. Can y'all go back on quarantine and quit screwing my stuff up? Thaaaanks",0.5777777777777778,0.3444444444444445,Positive
4228,good product,0.6000000000000001,0.7,Positive
4229,I am glad I did.,1.0,0.5,Positive
4230,"My whole family should be able to control smart devices connected to our alexa, however only the account that setup the device (mine )is able to control them. So if im asleep and my wife wants to turn on an alexa bulb she either wakes me up talking to alexa, or she's just screwed! even whisper mode still makes loud confirmation beeps which wake me or our baby up....Severely lacking this MAJOR feature!",0.5866071428571429,0.23030133928571428,Positive
4231,"It's pretty good, don't have any issues.",0.8,0.475,Positive
4232,"I really like good old you know who. But I  try not to say her name, to many unnecessary conversations. But, of the other two Stars I think I'll save them for some good updates.",0.48214285714285715,0.2392857142857143,Positive
4233,"It's like having a butler, a secretary and a personal d.j. I am using a donated echo dot and I am technology challenged, but I figured out how to hook it up.And best of all, I ask her to call my phone when I can't find it. It works like a charm!",0.3,0.5,Positive
4234,"Alexa has only my voice to deal with and when I have to ask repeatedly for the same podcast, something is amiss. It would be good if she could benefit from her errors. She does not, but repeats them ad infinitum. On the other hand, the audio is excellent and it interfaces well with reading the Kindle books.",0.62,0.315,Positive
4235,"I cannot install this app on my new tablet. Amazon is preventing me from doing so. All related to their Fire Tablet and a monopoly. I deeply resent this. I am a good customer, buying 90% of my supplies and everything else from Amazon. I wanted to stop using my phone with Alexa and get rid of it, but Amazon will not let me. I wonder how Walmart.com is doing? And my congressman and senator? All running for re-election?",0.4636363636363636,0.20909090909090908,Positive
4236,haven't seen the benefit,0.0,0.0,neutral
4237,"Wouldn't download the Alexa app to my phone, stating it did not have enough space on my SD Card, however I have a 256gb micro in my phone with only 30gb used.Tried the app on my PC and that is when the mouse went crazy, like it was being controlled by someone else.  It was opening all kinds of programs on my computer without me touching it.We already have Google equipment in our house and I never would have tried this Echo if it wasn't free from Sirius XM.  Lesson learned.",0.74,0.06000000000000001,Positive
4238,"Doesn't work, won't start up?",0.0,0.0,neutral
4239,"The Alexa app will only work with the latest iPhones, tablets and Android devices, which can accept the latest operating systems.  It was specifically designed to NOT work with earlier versions.  What this means is that in order for this to work, you will need to buy a newer tablet or phone, which will accept the latest OS.  That makes this ""free"" app a very expensive product indeed.  And to make matters worse, Alexa products simply will not work without it, so if you have spent money for those products, expecting a plug and play experience, think again...",0.6967142857142856,0.075,Positive
4240,"I have 3 alexa dots 3rd generation.  Left town for 2 months and when I came back, none of the 3rd generation dots will work.  Spent a plethora of time trying to get them to connect to internet with not luck.  I have 1st and 2nd generation dots that are working with no problem.  Won't make the mistake of buying any amazon products ever again.",0.016666666666666666,-0.016666666666666666,Negative
4241,Hard to use,0.5416666666666666,-0.2916666666666667,Negative
4242,It listens in on private conversation. I hate it!!,0.6375,-0.5,Negative
4243,We have multiple Devices - at first we were very pleased but alas it seems Amazon with all it's money can't develop a really decent product. Lately in the last week Alexa can't seem to understand a dang thing either of us say. She comes up with the absolutely stupidest responses not even relevant to what we said.Yoou would think as an AI with the entire internet available you could get halfway decent answers to questions. Besides the fact that information is horrible Alexa lacks even the slightest hint of any personality if you will.Now on the technical end there are several devices that says Alexa compatible and approve dthat don't work for one reason or another - case in point Feit light bulbs along with other items that only work with 2.4 ghz now I ave a combined network on a smart router that deliver 5 and 2.4 through the same SSID but alas Alexa and her Echo devices connect to the 5 Ghz and refuse steadfastly to recognize a device connected via 2.4 even though they are on the same SSID???Serious work needs to be done with Alexa and it appears Amazon has no interest in doing anything but what they think we should be happy with. Goodbye Alexa. Hello Google.,0.5844246031746032,0.07594246031746033,Positive
4244,Just wonderfully wonderful,1.0,1.0,Positive
4245,Why is the Echo dot not compatible with my new Echo Dot Samsung Galaxy Note 4?I have wasted hours of time trying to figure this out....not worth the bitch...trust me!,0.18484848484848485,0.10378787878787878,Positive
4246,"The app is good for some basic automation, and it is the main app I use for the majority of the smart devices I have in the house. There are a lot of improvements that I would suggest, but one that should be done immediately would be to add a ""monthly"" option for reminders. Having to select either 30 or 31 days seriously agitates a persons OCD.",0.4735714285714286,0.14952380952380953,Positive
4247,"I used to be able to sign in on my PC and see what is currently playing on my echo dot when I say ""Alexa play my music everywhere"" now it just wants to connect to my pc microphone which I do not have.",0.375,0.2333333333333333,Positive
4248,love This Alexa Dot,0.6,0.5,Positive
4249,'nuf said,0.0,0.0,neutral
4250,I found this very easy to set up. I like the first one so much that I ended up getting two more when Amazon had them on special. I now have three. I configured them singly two of them upstairs and then later the third one down stairs. I do get frustrated that they don't always do what I tell them to do. For instance if I asked that a song be skipped it gets Alexa gets confused. One of them will do it in the other two won't. Or worse I will tell Alexa to shut the music down and one will and the others won't. I find myself wanting to argue with them like they are teenagers. I know that's a rational so I don't but that is the frustrating thing. On the other hand the sound is great I love that I can set timers I can ask what time it is what the weather is like and so forth right when I'm in the middle of cooking or doing a project. Very very convenient. Now that it's summer I can put them in the window sills and sit out at the fire pit and control music from there. Not as good as having the trees wired but pretty close. I'm an old person so if I'm enjoying them this much I'm sure you will too,0.4633862433862434,0.1345796590241035,Positive
4251,"Not reliable, works one day then not the next!",0.0,0.0,neutral
4252,"I love Alexa dot, she reminds me when to take my meds, wakes me up in the morning. Makes calls for me, just say drop in to  name. Alexa sounds like a real person, I say Thank you and she replys you bet.She recognizes our voices,easy to use. And informs us when a package is at our front door. Can't do without her.",0.45,0.35,Positive
4253,"Given th high amount of functions this app offers, it is still very straightforward to use. Love it, I'm sure Alexa does too :D",0.5860648148148148,0.4579166666666667,Positive
4254,"Alexa app is inconsistent in performance. Needs work. Can use only basic stuff, time, alarm weather.  News is always one day behind. Can not  search the web for current info.",0.55625,-0.1,Negative
4255,Can see can feed on echo but stopped working recently on fire tablet. Getting live view not supported message,0.375,0.06818181818181818,Positive
4256,Quit working??,0.0,0.0,neutral
4257,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
4258,Is a excellent Amazon Alexa,1.0,1.0,Positive
4259,Not working on my fire tv why,0.0,0.0,neutral
4260,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
4261,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
4262,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
4263,Works fantastic,0.9,0.4,Positive
4264,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
4265,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
4266,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
4267,Works well,0.0,0.0,neutral
4268,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
4269,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
4270,I liked product. Its entertaining.,0.75,0.55,Positive
4271,My wife enjoys the unit.,0.0,0.0,neutral
4272,Great as a hands free phone accessory,0.775,0.6000000000000001,Positive
4273,"Love Alexa! We use her for everything from playing music, setting alarms, to telling my family jokes!  We love the assistance she provides & ease of setup on multiple devices! Technology makes life easier!",0.39999999999999997,0.4270833333333333,Positive
4274,Christmas gift from our kids. We love it!!!!,0.6,1.0,Positive
4275,I find the app extremely slow.,0.39999999999999997,-0.30000000000000004,Negative
4276,"sorry setting this up and downloading this app sucks,",0.65,-0.4,Negative
4277,I love the Alexa Echo Dot. It has my whole schedule already. It was very easy to set up and had all my reminders and alarms within 10 minutes of set up.,0.6666666666666666,0.42111111111111105,Positive
4278,Ike weather report and music,0.0,0.0,neutral
4279,Still needs lots of work. The app Is slow and has issues especially when using the app and not voice. There is a known issue with drop in as well especially between 2  fire tablets. Only works when one is on show mode?!,0.85,-0.07500000000000001,Negative
4280,"Easy to use, give lots of convenience to every day life",0.8333333333333334,0.43333333333333335,Positive
4281,Don't mind Alexa as a unit...but will never buy another one until that annoying latest commercial goes away,0.6,-0.10000000000000002,Negative
4282,I think I down loaded an older version. Then I received an update. I like Alexa no matter what version.,0.3111111111111111,0.005555555555555536,Positive
4283,Poor marketing platform thinly disguised as remote assistant.  Software buggy.  Makes beeps for reasons unknown to tech support but apparently having to do with wifi range.  Trashy and if they have market share they hardly deserve it.,0.5236111111111111,-0.20694444444444446,Negative
4284,"Fun and easy, essential",0.4444444444444445,0.24444444444444446,Positive
4285,I think this is a very good software/hardware combo that opens up so many possibilities. I feel as if science fiction has come alive here in my house and hand.  I am not sure my wife is pleased with my love of the Drop In and Announce functions.  Maybe I call out to her a bit too much! You have control over a single device or a network of devices (all on the same Wi-Fi network) that allows multi-room capabilities that makes life a little more convenient.,0.5189249639249639,0.25009740259740254,Positive
4286,No suggestions when it doesn't know how to do something or give better direc tions where to go.,0.5,0.5,Positive
4287,"This, paired with the Amazon Echo , used to be amazing and easy to use but some douche canoe decided to change that. Can y'all go back on quarantine and quit screwing my stuff up? Thaaaanks",0.5777777777777778,0.3444444444444445,Positive
4288,good product,0.6000000000000001,0.7,Positive
4289,I am glad I did.,1.0,0.5,Positive
4290,"My whole family should be able to control smart devices connected to our alexa, however only the account that setup the device (mine )is able to control them. So if im asleep and my wife wants to turn on an alexa bulb she either wakes me up talking to alexa, or she's just screwed! even whisper mode still makes loud confirmation beeps which wake me or our baby up....Severely lacking this MAJOR feature!",0.5866071428571429,0.23030133928571428,Positive
4291,"It's pretty good, don't have any issues.",0.8,0.475,Positive
4292,"I really like good old you know who. But I  try not to say her name, to many unnecessary conversations. But, of the other two Stars I think I'll save them for some good updates.",0.48214285714285715,0.2392857142857143,Positive
4293,"It's like having a butler, a secretary and a personal d.j. I am using a donated echo dot and I am technology challenged, but I figured out how to hook it up.And best of all, I ask her to call my phone when I can't find it. It works like a charm!",0.3,0.5,Positive
4294,"Alexa has only my voice to deal with and when I have to ask repeatedly for the same podcast, something is amiss. It would be good if she could benefit from her errors. She does not, but repeats them ad infinitum. On the other hand, the audio is excellent and it interfaces well with reading the Kindle books.",0.62,0.315,Positive
4295,"I cannot install this app on my new tablet. Amazon is preventing me from doing so. All related to their Fire Tablet and a monopoly. I deeply resent this. I am a good customer, buying 90% of my supplies and everything else from Amazon. I wanted to stop using my phone with Alexa and get rid of it, but Amazon will not let me. I wonder how Walmart.com is doing? And my congressman and senator? All running for re-election?",0.4636363636363636,0.20909090909090908,Positive
4296,haven't seen the benefit,0.0,0.0,neutral
4297,"Wouldn't download the Alexa app to my phone, stating it did not have enough space on my SD Card, however I have a 256gb micro in my phone with only 30gb used.Tried the app on my PC and that is when the mouse went crazy, like it was being controlled by someone else.  It was opening all kinds of programs on my computer without me touching it.We already have Google equipment in our house and I never would have tried this Echo if it wasn't free from Sirius XM.  Lesson learned.",0.74,0.06000000000000001,Positive
4298,"Doesn't work, won't start up?",0.0,0.0,neutral
4299,"The Alexa app will only work with the latest iPhones, tablets and Android devices, which can accept the latest operating systems.  It was specifically designed to NOT work with earlier versions.  What this means is that in order for this to work, you will need to buy a newer tablet or phone, which will accept the latest OS.  That makes this ""free"" app a very expensive product indeed.  And to make matters worse, Alexa products simply will not work without it, so if you have spent money for those products, expecting a plug and play experience, think again...",0.6967142857142856,0.075,Positive
4300,"I have 3 alexa dots 3rd generation.  Left town for 2 months and when I came back, none of the 3rd generation dots will work.  Spent a plethora of time trying to get them to connect to internet with not luck.  I have 1st and 2nd generation dots that are working with no problem.  Won't make the mistake of buying any amazon products ever again.",0.016666666666666666,-0.016666666666666666,Negative
4301,Hard to use,0.5416666666666666,-0.2916666666666667,Negative
4302,It listens in on private conversation. I hate it!!,0.6375,-0.5,Negative
4303,We have multiple Devices - at first we were very pleased but alas it seems Amazon with all it's money can't develop a really decent product. Lately in the last week Alexa can't seem to understand a dang thing either of us say. She comes up with the absolutely stupidest responses not even relevant to what we said.Yoou would think as an AI with the entire internet available you could get halfway decent answers to questions. Besides the fact that information is horrible Alexa lacks even the slightest hint of any personality if you will.Now on the technical end there are several devices that says Alexa compatible and approve dthat don't work for one reason or another - case in point Feit light bulbs along with other items that only work with 2.4 ghz now I ave a combined network on a smart router that deliver 5 and 2.4 through the same SSID but alas Alexa and her Echo devices connect to the 5 Ghz and refuse steadfastly to recognize a device connected via 2.4 even though they are on the same SSID???Serious work needs to be done with Alexa and it appears Amazon has no interest in doing anything but what they think we should be happy with. Goodbye Alexa. Hello Google.,0.5844246031746032,0.07594246031746033,Positive
4304,Just wonderfully wonderful,1.0,1.0,Positive
4305,Why is the Echo dot not compatible with my new Echo Dot Samsung Galaxy Note 4?I have wasted hours of time trying to figure this out....not worth the bitch...trust me!,0.18484848484848485,0.10378787878787878,Positive
4306,"The app is good for some basic automation, and it is the main app I use for the majority of the smart devices I have in the house. There are a lot of improvements that I would suggest, but one that should be done immediately would be to add a ""monthly"" option for reminders. Having to select either 30 or 31 days seriously agitates a persons OCD.",0.4735714285714286,0.14952380952380953,Positive
4307,"I used to be able to sign in on my PC and see what is currently playing on my echo dot when I say ""Alexa play my music everywhere"" now it just wants to connect to my pc microphone which I do not have.",0.375,0.2333333333333333,Positive
4308,love This Alexa Dot,0.6,0.5,Positive
4309,'nuf said,0.0,0.0,neutral
4310,I found this very easy to set up. I like the first one so much that I ended up getting two more when Amazon had them on special. I now have three. I configured them singly two of them upstairs and then later the third one down stairs. I do get frustrated that they don't always do what I tell them to do. For instance if I asked that a song be skipped it gets Alexa gets confused. One of them will do it in the other two won't. Or worse I will tell Alexa to shut the music down and one will and the others won't. I find myself wanting to argue with them like they are teenagers. I know that's a rational so I don't but that is the frustrating thing. On the other hand the sound is great I love that I can set timers I can ask what time it is what the weather is like and so forth right when I'm in the middle of cooking or doing a project. Very very convenient. Now that it's summer I can put them in the window sills and sit out at the fire pit and control music from there. Not as good as having the trees wired but pretty close. I'm an old person so if I'm enjoying them this much I'm sure you will too,0.4633862433862434,0.1345796590241035,Positive
4311,"Not reliable, works one day then not the next!",0.0,0.0,neutral
4312,"I love Alexa dot, she reminds me when to take my meds, wakes me up in the morning. Makes calls for me, just say drop in to  name. Alexa sounds like a real person, I say Thank you and she replys you bet.She recognizes our voices,easy to use. And informs us when a package is at our front door. Can't do without her.",0.45,0.35,Positive
4313,"Given th high amount of functions this app offers, it is still very straightforward to use. Love it, I'm sure Alexa does too :D",0.5860648148148148,0.4579166666666667,Positive
4314,"Alexa app is inconsistent in performance. Needs work. Can use only basic stuff, time, alarm weather.  News is always one day behind. Can not  search the web for current info.",0.55625,-0.1,Negative
4315,Can see can feed on echo but stopped working recently on fire tablet. Getting live view not supported message,0.375,0.06818181818181818,Positive
4316,Quit working??,0.0,0.0,neutral
4317,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
4318,Is a excellent Amazon Alexa,1.0,1.0,Positive
4319,Not working on my fire tv why,0.0,0.0,neutral
4320,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
4321,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
4322,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
4323,Works fantastic,0.9,0.4,Positive
4324,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
4325,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
4326,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
4327,Works well,0.0,0.0,neutral
4328,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
4329,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
4330,I liked product. Its entertaining.,0.75,0.55,Positive
4331,My wife enjoys the unit.,0.0,0.0,neutral
4332,Great as a hands free phone accessory,0.775,0.6000000000000001,Positive
4333,"Love Alexa! We use her for everything from playing music, setting alarms, to telling my family jokes!  We love the assistance she provides & ease of setup on multiple devices! Technology makes life easier!",0.39999999999999997,0.4270833333333333,Positive
4334,Christmas gift from our kids. We love it!!!!,0.6,1.0,Positive
4335,I find the app extremely slow.,0.39999999999999997,-0.30000000000000004,Negative
4336,"sorry setting this up and downloading this app sucks,",0.65,-0.4,Negative
4337,I love the Alexa Echo Dot. It has my whole schedule already. It was very easy to set up and had all my reminders and alarms within 10 minutes of set up.,0.6666666666666666,0.42111111111111105,Positive
4338,Ike weather report and music,0.0,0.0,neutral
4339,Still needs lots of work. The app Is slow and has issues especially when using the app and not voice. There is a known issue with drop in as well especially between 2  fire tablets. Only works when one is on show mode?!,0.85,-0.07500000000000001,Negative
4340,"Easy to use, give lots of convenience to every day life",0.8333333333333334,0.43333333333333335,Positive
4341,Don't mind Alexa as a unit...but will never buy another one until that annoying latest commercial goes away,0.6,-0.10000000000000002,Negative
4342,I think I down loaded an older version. Then I received an update. I like Alexa no matter what version.,0.3111111111111111,0.005555555555555536,Positive
4343,Poor marketing platform thinly disguised as remote assistant.  Software buggy.  Makes beeps for reasons unknown to tech support but apparently having to do with wifi range.  Trashy and if they have market share they hardly deserve it.,0.5236111111111111,-0.20694444444444446,Negative
4344,"Fun and easy, essential",0.4444444444444445,0.24444444444444446,Positive
4345,I think this is a very good software/hardware combo that opens up so many possibilities. I feel as if science fiction has come alive here in my house and hand.  I am not sure my wife is pleased with my love of the Drop In and Announce functions.  Maybe I call out to her a bit too much! You have control over a single device or a network of devices (all on the same Wi-Fi network) that allows multi-room capabilities that makes life a little more convenient.,0.5189249639249639,0.25009740259740254,Positive
4346,No suggestions when it doesn't know how to do something or give better direc tions where to go.,0.5,0.5,Positive
4347,"This, paired with the Amazon Echo , used to be amazing and easy to use but some douche canoe decided to change that. Can y'all go back on quarantine and quit screwing my stuff up? Thaaaanks",0.5777777777777778,0.3444444444444445,Positive
4348,good product,0.6000000000000001,0.7,Positive
4349,I am glad I did.,1.0,0.5,Positive
4350,"My whole family should be able to control smart devices connected to our alexa, however only the account that setup the device (mine )is able to control them. So if im asleep and my wife wants to turn on an alexa bulb she either wakes me up talking to alexa, or she's just screwed! even whisper mode still makes loud confirmation beeps which wake me or our baby up....Severely lacking this MAJOR feature!",0.5866071428571429,0.23030133928571428,Positive
4351,"It's pretty good, don't have any issues.",0.8,0.475,Positive
4352,"I really like good old you know who. But I  try not to say her name, to many unnecessary conversations. But, of the other two Stars I think I'll save them for some good updates.",0.48214285714285715,0.2392857142857143,Positive
4353,"It's like having a butler, a secretary and a personal d.j. I am using a donated echo dot and I am technology challenged, but I figured out how to hook it up.And best of all, I ask her to call my phone when I can't find it. It works like a charm!",0.3,0.5,Positive
4354,"Alexa has only my voice to deal with and when I have to ask repeatedly for the same podcast, something is amiss. It would be good if she could benefit from her errors. She does not, but repeats them ad infinitum. On the other hand, the audio is excellent and it interfaces well with reading the Kindle books.",0.62,0.315,Positive
4355,"I cannot install this app on my new tablet. Amazon is preventing me from doing so. All related to their Fire Tablet and a monopoly. I deeply resent this. I am a good customer, buying 90% of my supplies and everything else from Amazon. I wanted to stop using my phone with Alexa and get rid of it, but Amazon will not let me. I wonder how Walmart.com is doing? And my congressman and senator? All running for re-election?",0.4636363636363636,0.20909090909090908,Positive
4356,haven't seen the benefit,0.0,0.0,neutral
4357,"Wouldn't download the Alexa app to my phone, stating it did not have enough space on my SD Card, however I have a 256gb micro in my phone with only 30gb used.Tried the app on my PC and that is when the mouse went crazy, like it was being controlled by someone else.  It was opening all kinds of programs on my computer without me touching it.We already have Google equipment in our house and I never would have tried this Echo if it wasn't free from Sirius XM.  Lesson learned.",0.74,0.06000000000000001,Positive
4358,"Doesn't work, won't start up?",0.0,0.0,neutral
4359,"The Alexa app will only work with the latest iPhones, tablets and Android devices, which can accept the latest operating systems.  It was specifically designed to NOT work with earlier versions.  What this means is that in order for this to work, you will need to buy a newer tablet or phone, which will accept the latest OS.  That makes this ""free"" app a very expensive product indeed.  And to make matters worse, Alexa products simply will not work without it, so if you have spent money for those products, expecting a plug and play experience, think again...",0.6967142857142856,0.075,Positive
4360,"I have 3 alexa dots 3rd generation.  Left town for 2 months and when I came back, none of the 3rd generation dots will work.  Spent a plethora of time trying to get them to connect to internet with not luck.  I have 1st and 2nd generation dots that are working with no problem.  Won't make the mistake of buying any amazon products ever again.",0.016666666666666666,-0.016666666666666666,Negative
4361,Hard to use,0.5416666666666666,-0.2916666666666667,Negative
4362,It listens in on private conversation. I hate it!!,0.6375,-0.5,Negative
4363,We have multiple Devices - at first we were very pleased but alas it seems Amazon with all it's money can't develop a really decent product. Lately in the last week Alexa can't seem to understand a dang thing either of us say. She comes up with the absolutely stupidest responses not even relevant to what we said.Yoou would think as an AI with the entire internet available you could get halfway decent answers to questions. Besides the fact that information is horrible Alexa lacks even the slightest hint of any personality if you will.Now on the technical end there are several devices that says Alexa compatible and approve dthat don't work for one reason or another - case in point Feit light bulbs along with other items that only work with 2.4 ghz now I ave a combined network on a smart router that deliver 5 and 2.4 through the same SSID but alas Alexa and her Echo devices connect to the 5 Ghz and refuse steadfastly to recognize a device connected via 2.4 even though they are on the same SSID???Serious work needs to be done with Alexa and it appears Amazon has no interest in doing anything but what they think we should be happy with. Goodbye Alexa. Hello Google.,0.5844246031746032,0.07594246031746033,Positive
4364,Just wonderfully wonderful,1.0,1.0,Positive
4365,Why is the Echo dot not compatible with my new Echo Dot Samsung Galaxy Note 4?I have wasted hours of time trying to figure this out....not worth the bitch...trust me!,0.18484848484848485,0.10378787878787878,Positive
4366,"The app is good for some basic automation, and it is the main app I use for the majority of the smart devices I have in the house. There are a lot of improvements that I would suggest, but one that should be done immediately would be to add a ""monthly"" option for reminders. Having to select either 30 or 31 days seriously agitates a persons OCD.",0.4735714285714286,0.14952380952380953,Positive
4367,"I used to be able to sign in on my PC and see what is currently playing on my echo dot when I say ""Alexa play my music everywhere"" now it just wants to connect to my pc microphone which I do not have.",0.375,0.2333333333333333,Positive
4368,love This Alexa Dot,0.6,0.5,Positive
4369,'nuf said,0.0,0.0,neutral
4370,I found this very easy to set up. I like the first one so much that I ended up getting two more when Amazon had them on special. I now have three. I configured them singly two of them upstairs and then later the third one down stairs. I do get frustrated that they don't always do what I tell them to do. For instance if I asked that a song be skipped it gets Alexa gets confused. One of them will do it in the other two won't. Or worse I will tell Alexa to shut the music down and one will and the others won't. I find myself wanting to argue with them like they are teenagers. I know that's a rational so I don't but that is the frustrating thing. On the other hand the sound is great I love that I can set timers I can ask what time it is what the weather is like and so forth right when I'm in the middle of cooking or doing a project. Very very convenient. Now that it's summer I can put them in the window sills and sit out at the fire pit and control music from there. Not as good as having the trees wired but pretty close. I'm an old person so if I'm enjoying them this much I'm sure you will too,0.4633862433862434,0.1345796590241035,Positive
4371,"Not reliable, works one day then not the next!",0.0,0.0,neutral
4372,"I love Alexa dot, she reminds me when to take my meds, wakes me up in the morning. Makes calls for me, just say drop in to  name. Alexa sounds like a real person, I say Thank you and she replys you bet.She recognizes our voices,easy to use. And informs us when a package is at our front door. Can't do without her.",0.45,0.35,Positive
4373,"Given th high amount of functions this app offers, it is still very straightforward to use. Love it, I'm sure Alexa does too :D",0.5860648148148148,0.4579166666666667,Positive
4374,"Alexa app is inconsistent in performance. Needs work. Can use only basic stuff, time, alarm weather.  News is always one day behind. Can not  search the web for current info.",0.55625,-0.1,Negative
